filename	cm-score
3-121-127105-0010	-4.322062015533447
4-8536-244442-0041	-4.319242000579834
0-2448-141428-0068	-4.32697057723999
1-448-122800-0052	-4.322207927703857
1-8044-84190-0025	-4.325819492340088
1-4767-66411-0023	-4.324178218841553
1-3738-176680-0040	-4.325666427612305
3-6643-67851-0029	-4.322866916656494
3-5239-32139-0052	-4.323431491851807
1-1274-121770-0015	-4.330287456512451
3-4599-21274-0041	-4.3168487548828125
1-2284-135909-0125	-4.328756332397461
0-3081-166546-0072	-4.326701641082764
3-5684-46243-0050	-4.328281402587891
3-127-129390-0095	-4.318969249725342
3-6159-50456-0002	-4.325535297393799
1-3033-138641-0058	-4.329708576202393
0-6227-60173-0060	-4.314723491668701
4-4411-14494-0075	-4.327426910400391
1-5977-46900-0106	-4.321757793426514
4-264-121332-0011	-4.329919815063477
3-6241-61943-0009	-4.32728910446167
4-208-126600-0026	-4.318797588348389
4-4490-16003-0014	-4.3236985206604
4-6233-61743-0011	-4.327933311462402
4-168-129246-0013	-4.324865341186523
3-3541-174244-0014	-4.324079990386963
1-5199-18509-0005	-4.326030254364014
1-2638-10172-0118	-4.323151111602783
0-260-123286-0001	-4.322746753692627
4-3781-156981-0000	-4.329237461090088
3-1447-130552-0017	-4.329426288604736
3-826-131108-0023	-4.311291217803955
4-177-55218-0025	-4.327188968658447
1-5720-48807-0019	-4.322883129119873
1-986-129388-0016	-4.325560569763184
1-606-121661-0029	-4.31907320022583
3-2262-141717-0025	-4.3252763748168945
0-2094-142345-0047	-4.324832439422607
0-6333-39678-0047	-4.3258233070373535
1-614-6500-0017	-4.316715717315674
0-1290-135762-0061	-4.319615364074707
1-4216-10164-0064	-4.305886745452881
1-4051-11217-0027	-4.325732707977295
4-921-127933-0060	-4.323330402374268
4-3411-130135-0011	-4.3234686851501465
1-22-121140-0011	-4.328193187713623
4-5514-19192-0013	-4.321823596954346
1-8226-274369-0044	-4.326720714569092
3-753-32846-0046	-4.330350875854492
3-2428-83705-0006	-4.325682163238525
0-7090-91801-0062	-4.323521137237549
0-3845-181096-0023	-4.3158087730407715
0-5468-58929-0009	-4.326378345489502
0-4257-6397-0016	-4.330041408538818
1-3540-163612-0088	-4.318911552429199
0-3224-168199-0000	-4.3321003913879395
4-1188-133604-0029	-4.323885917663574
1-8009-291933-0030	-4.320281028747559
3-28-12332-0102	-4.331246852874756
3-1513-140221-0010	-4.333007335662842
4-8012-273138-0040	-4.315253257751465
0-927-132462-0066	-4.32432746887207
4-51-121055-0045	-4.322451591491699
4-82-121544-0013	-4.3345627784729
4-5038-56723-0030	-4.320301532745361
0-7121-86787-0022	-4.326085567474365
0-3060-163499-0067	-4.325916290283203
1-4381-14897-0024	-4.326846599578857
1-2339-158764-0068	-4.319468975067139
4-1993-147149-0008	-4.318216800689697
4-3798-16981-0034	-4.321268081665039
1-5802-76044-0034	-4.320645809173584
4-5424-291181-0006	-4.324934482574463
4-6345-64257-0015	-4.321814060211182
4-472-129983-0013	-4.32397985458374
3-4277-185519-0010	-4.319490909576416
3-4063-186231-0015	-4.3299126625061035
1-923-132307-0041	-4.327785968780518
0-7177-120275-0000	-4.324182033538818
1-6792-73035-0084	-4.31826114654541
1-5979-42002-0019	-4.324234485626221
4-1089-134686-0032	-4.316391468048096
3-7946-111913-0030	-4.327332019805908
1-4420-5802-0025	-4.322765827178955
3-8195-117382-0112	-4.314769744873047
1-51-121055-0016	-4.322671890258789
1-8632-245697-0058	-4.331142902374268
4-6035-74040-0036	-4.324129104614258
1-480-127525-0033	-4.322605133056641
1-2334-150915-0019	-4.331631183624268
1-2625-127773-0078	-4.329424858093262
4-3088-5441-0039	-4.325502872467041
3-5688-15787-0035	-4.3207783699035645
4-1084-139230-0008	-4.327613353729248
3-2990-6535-0021	-4.316432952880859
3-1580-141083-0014	-4.318845272064209
0-8643-298549-0011	-4.324815273284912
3-6313-76958-0023	-4.324492454528809
1-1995-1826-0003	-4.325154781341553
4-8334-119398-0034	-4.323238849639893
4-3196-151981-0052	-4.325083255767822
3-1498-140041-0035	-4.32850980758667
1-7749-8591-0116	-4.330231189727783
3-7766-275147-0030	-4.324091911315918
3-3757-134143-0001	-4.322479724884033
4-5157-47237-0030	-4.324476718902588
3-7729-102255-0034	-4.317845821380615
3-8296-279865-0090	-4.325685024261475
1-3819-134145-0027	-4.336837291717529
4-5639-40744-0008	-4.324997425079346
4-2775-160958-0017	-4.31641149520874
1-3595-191322-0015	-4.326988697052002
4-313-127992-0012	-4.314029693603516
3-4111-184447-0016	-4.3232645988464355
0-2481-12731-0030	-4.32443380355835
0-7337-92819-0020	-4.317986011505127
0-3479-153281-0016	-4.324118614196777
3-886-123273-0036	-4.323258876800537
3-1811-129443-0017	-4.317660331726074
3-3389-13250-0044	-4.3256611824035645
1-5224-35439-0024	-4.3276448249816895
0-2136-5143-0029	-4.32836389541626
0-7092-56730-0088	-4.324059963226318
3-1160-139727-0000	-4.330188751220703
3-2504-154288-0015	-4.3250732421875
3-8635-295759-0007	-4.322700500488281
0-264-121332-0061	-4.320134162902832
1-5750-100289-0047	-4.3257293701171875
4-4422-23271-0016	-4.325284004211426
1-6557-66462-0044	-4.320750713348389
3-7096-80685-0067	-4.313605785369873
0-5660-101883-0030	-4.32432222366333
3-6904-262291-0005	-4.323495388031006
0-4415-16759-0047	-4.3238301277160645
0-2182-181173-0037	-4.316736221313477
3-2724-89874-0030	-4.333964824676514
1-5132-28304-0018	-4.32696008682251
0-7555-101283-0060	-4.316858768463135
4-3618-178097-0043	-4.329084873199463
4-2762-142778-0042	-4.321329593658447
4-7796-269934-0033	-4.322482585906982
3-8063-274116-0025	-4.328155994415283
3-5561-41615-0017	-4.329698085784912
0-4014-186179-0036	-4.322774887084961
3-168-129245-0022	-4.314106464385986
3-8587-295524-0035	-4.32323694229126
0-4993-40688-0003	-4.324134349822998
1-7250-86746-0032	-4.326047420501709
4-1001-134708-0001	-4.3206562995910645
3-4474-14185-0017	-4.320333003997803
3-2920-156224-0024	-4.324580669403076
0-576-129623-0093	-4.3268351554870605
3-1290-135762-0042	-4.33352518081665
1-4863-258982-0057	-4.329345226287842
4-4411-14501-0061	-4.326780796051025
3-3368-170950-0019	-4.323624134063721
0-2276-149909-0016	-4.320639133453369
1-2504-154289-0013	-4.327335834503174
0-133-143240-0023	-4.3084282875061035
4-1462-170142-0018	-4.307555675506592
3-8464-282934-0091	-4.326979160308838
4-4335-15082-0016	-4.3263983726501465
3-1034-121119-0076	-4.331113338470459
3-2909-81524-0034	-4.332778453826904
4-3021-121439-0035	-4.321835041046143
3-666-11244-0008	-4.326663017272949
3-964-124569-0014	-4.3267502784729
4-2152-156226-0011	-4.326107501983643
3-3752-4943-0012	-4.3241963386535645
1-8500-258286-0011	-4.3314948081970215
4-1040-133433-0064	-4.322115421295166
4-986-129388-0002	-4.316883563995361
0-3436-172162-0052	-4.310662746429443
4-479-134717-0043	-4.325202465057373
4-2003-143255-0053	-4.3284993171691895
3-61-70968-0038	-4.327223777770996
4-3185-163505-0061	-4.327266216278076
1-8324-286682-0013	-4.3285813331604
1-1230-139225-0050	-4.330041885375977
0-1731-142320-0045	-4.318459987640381
1-6531-61334-0093	-4.326649188995361
3-6709-74022-0036	-4.324372291564941
0-4965-27768-0039	-4.3241705894470215
1-1826-142752-0051	-4.318164825439453
3-608-123193-0022	-4.323934078216553
3-3045-163406-0030	-4.33248233795166
0-1492-174461-0028	-4.326876640319824
3-2882-147159-0087	-4.3302693367004395
1-2133-289460-0017	-4.317534923553467
0-6882-86794-0021	-4.323607921600342
1-8401-280380-0032	-4.321130752563477
0-7250-86746-0017	-4.324822425842285
4-3009-10327-0051	-4.3235344886779785
3-4225-144132-0127	-4.318018436431885
0-1492-174461-0051	-4.324300289154053
1-979-128677-0003	-4.327487945556641
1-8044-84200-0005	-4.320871829986572
4-2481-156738-0034	-4.329414367675781
0-4931-28242-0023	-4.328983306884766
4-1572-141715-0030	-4.31764554977417
4-7096-80685-0068	-4.323392391204834
3-472-130755-0017	-4.318861484527588
0-7176-88083-0008	-4.3261847496032715
4-1552-140651-0005	-4.32840633392334
4-5448-19209-0024	-4.32757568359375
1-7559-96246-0023	-4.325049877166748
4-7337-92819-0025	-4.318006992340088
4-2952-410-0000	-4.325059413909912
3-8445-281203-0004	-4.322210788726807
1-3576-138058-0008	-4.325348854064941
4-8587-295533-0012	-4.312129497528076
1-8245-274392-0030	-4.319180011749268
4-1804-131525-0033	-4.322804927825928
0-2817-142371-0008	-4.326186180114746
3-7239-63500-0054	-4.318103790283203
1-5825-53035-0002	-4.331854820251465
1-1124-134775-0038	-4.321049690246582
3-8464-282934-0058	-4.330068111419678
3-6054-41614-0009	-4.31602144241333
0-8006-112592-0017	-4.331002712249756
1-4051-11217-0008	-4.331415176391602
4-4806-26894-0014	-4.313272476196289
0-608-123155-0044	-4.325236797332764
0-5993-36961-0017	-4.321676731109619
0-2143-145731-0036	-4.322694778442383
3-608-123154-0021	-4.326897144317627
1-2356-154880-0021	-4.323385715484619
1-954-130627-0070	-4.333153247833252
0-964-124560-0004	-4.326316833496094
4-2148-6984-0013	-4.327427864074707
1-5883-59268-0007	-4.3285231590271
0-6614-67845-0007	-4.321748733520508
1-3780-177784-0036	-4.32827615737915
1-7988-113322-0010	-4.32189416885376
0-6652-70975-0056	-4.324235439300537
1-6010-56787-0045	-4.327568531036377
3-149-125760-0112	-4.32588529586792
0-2544-3070-0044	-4.323378086090088
3-3959-706-0119	-4.330325603485107
4-7850-73752-0013	-4.329391002655029
3-8226-274369-0020	-4.318878650665283
1-4104-185522-0038	-4.318752765655518
0-1184-135532-0038	-4.32920503616333
3-453-129306-0023	-4.329708099365234
0-5105-28240-0010	-4.3277764320373535
0-720-173578-0010	-4.326119899749756
1-151-125753-0073	-4.32606840133667
1-7737-112594-0006	-4.326692581176758
0-4856-20410-0030	-4.325862884521484
4-8156-104526-0015	-4.3216071128845215
1-8765-295000-0008	-4.3212809562683105
4-480-126292-0011	-4.322422504425049
4-147-125737-0032	-4.3227314949035645
3-797-127183-0016	-4.338076591491699
1-5980-22680-0045	-4.3297576904296875
1-5105-28241-0014	-4.328587055206299
1-6707-77346-0020	-4.3193230628967285
3-6625-70995-0035	-4.328272342681885
4-2946-163375-0097	-4.326504230499268
1-3819-134145-0010	-4.322048664093018
4-277-127368-0060	-4.318504810333252
1-3060-163540-0019	-4.320080280303955
0-4936-65528-0020	-4.32141637802124
4-584-124227-0026	-4.32763671875
4-3853-163249-0011	-4.320108890533447
3-925-8141-0038	-4.329881191253662
0-3227-24747-0006	-4.321773052215576
4-1060-134451-0003	-4.321585178375244
3-3088-5441-0028	-4.332066059112549
0-3796-16815-0031	-4.3236799240112305
1-4586-61776-0001	-4.325550556182861
4-3926-174988-0007	-4.322559833526611
4-1579-128131-0046	-4.326502323150635
1-2301-134424-0012	-4.325047969818115
0-7391-60445-0096	-4.322782039642334
1-6918-47541-0069	-4.327884674072266
4-58-121081-0002	-4.3206257820129395
4-1274-121771-0030	-4.320930004119873
0-2498-134785-0037	-4.319782733917236
0-2448-141428-0028	-4.326592922210693
0-4090-183984-0033	-4.318418979644775
3-2285-163381-0032	-4.322896480560303
3-2762-142778-0065	-4.321872234344482
0-8119-115686-0045	-4.318579196929932
3-121-121726-0012	-4.319360256195068
0-681-161945-0022	-4.319252014160156
4-115-122944-0031	-4.322947025299072
4-4090-183977-0038	-4.322549343109131
3-8758-296465-0001	-4.3223466873168945
1-474-134809-0027	-4.324093818664551
0-4216-10164-0059	-4.325767517089844
3-2902-9008-0015	-4.328435897827148
1-5538-224746-0037	-4.3326497077941895
4-4138-11079-0064	-4.319900989532471
3-7733-106800-0077	-4.318518161773682
3-1445-139387-0043	-4.323946475982666
4-5101-67854-0001	-4.324941158294678
1-5132-28304-0035	-4.3285722732543945
4-1363-135842-0000	-4.332485675811768
4-149-125760-0107	-4.322734355926514
3-1815-143382-0041	-4.317698955535889
1-2113-132484-0039	-4.328202724456787
3-7247-77778-0039	-4.326842784881592
0-28-12332-0033	-4.3254218101501465
0-444-138076-0031	-4.318747043609619
3-3330-172156-0041	-4.328067302703857
4-2834-132496-0088	-4.326545715332031
3-3615-14674-0047	-4.321010589599609
0-251-118436-0021	-4.323967933654785
4-362-123048-0003	-4.3251423835754395
0-2522-147156-0040	-4.326615810394287
0-8771-294523-0003	-4.3239569664001465
4-2356-154885-0006	-4.327511310577393
1-3638-696-0024	-4.324476718902588
4-1272-135031-0013	-4.323103427886963
0-8544-281189-0024	-4.322155475616455
4-4629-19366-0063	-4.329428195953369
1-255-121535-0023	-4.32211446762085
4-6346-60784-0011	-4.324329853057861
1-492-131887-0003	-4.322500228881836
4-3109-165420-0032	-4.329331874847412
3-6829-68771-0017	-4.328025817871094
4-2277-149897-0011	-4.323634624481201
3-66-354-0004	-4.319007873535156
4-2388-153733-0035	-4.331029415130615
0-6727-10344-0005	-4.319785118103027
3-7238-91112-0046	-4.324008464813232
0-5325-50109-0031	-4.3277201652526855
3-492-131890-0014	-4.330889701843262
0-3895-6855-0073	-4.320976734161377
4-5248-34498-0004	-4.324692726135254
3-5506-69895-0054	-4.322530746459961
3-6488-66120-0033	-4.325321197509766
4-7051-259009-0032	-4.322676181793213
4-7766-109658-0033	-4.331005573272705
1-7176-92135-0021	-4.3312554359436035
0-3909-11695-0011	-4.329707145690918
4-1595-138031-0010	-4.325679302215576
4-7177-258965-0011	-4.322723388671875
4-6313-76958-0008	-4.322973728179932
0-7699-105389-0027	-4.3233962059021
4-8296-279865-0047	-4.3094162940979
4-3079-164971-0033	-4.327293872833252
4-3564-132498-0013	-4.323497772216797
1-1572-141718-0057	-4.327297210693359
0-2035-147961-0024	-4.319950580596924
0-4327-9916-0033	-4.328046798706055
4-7246-86779-0015	-4.322561264038086
4-6494-60774-0031	-4.3272480964660645
0-2943-171001-0038	-4.326113700866699
4-1160-139717-0026	-4.315256118774414
4-1200-135043-0006	-4.318727016448975
4-1445-139397-0017	-4.322004318237305
3-5802-66347-0024	-4.320347785949707
4-3109-144137-0038	-4.319398403167725
0-5123-29120-0013	-4.3227410316467285
0-3009-10328-0037	-4.326134204864502
1-7687-107687-0056	-4.329396724700928
0-3088-5436-0053	-4.317971229553223
1-4273-188162-0003	-4.322591304779053
3-1737-148989-0000	-4.323276996612549
0-7607-89899-0033	-4.3313984870910645
4-1089-134686-0033	-4.323963642120361
1-6358-73329-0142	-4.327398300170898
4-3513-163606-0035	-4.326012134552002
3-188-135249-0018	-4.328141212463379
3-6319-275224-0000	-4.332780361175537
