filename	cm_label
4-6625-39674-0024	spoof
0-149-125760-0004	spoof
4-7113-86041-0020	spoof
1-362-123048-0028	spoof
0-1241-121103-0023	spoof
4-448-135065-0021	spoof
0-4116-3582-0025	spoof
4-3033-130750-0067	spoof
3-3848-46063-0015	spoof
0-3567-7276-0054	spoof
4-5092-28465-0012	spoof
1-5756-80689-0022	spoof
3-8824-279153-0061	spoof
4-1737-146161-0013	spoof
4-1704-142310-0041	spoof
3-7218-80699-0009	spoof
4-2341-163407-0004	spoof
4-6875-76999-0047	spoof
4-6407-66983-0009	spoof
4-8466-274557-0016	spoof
0-7197-66278-0030	spoof
0-7338-92174-0026	spoof
1-666-11243-0068	spoof
0-4422-15542-0001	spoof
4-1444-133287-0014	spoof
0-6269-66176-0016	spoof
0-6753-76099-0010	spoof
0-7871-107222-0020	spoof
0-2285-163380-0013	spoof
0-6782-61316-0044	spoof
1-5983-39666-0015	spoof
4-8273-114823-0003	spoof
0-2391-145015-0063	spoof
4-2694-28858-0051	spoof
1-3557-8341-0025	spoof
3-2526-156098-0000	spoof
1-7491-114605-0012	spoof
0-2339-181100-0009	spoof
3-202-129387-0027	spoof
4-4791-25377-0033	spoof
0-6249-102849-0033	spoof
4-2712-3532-0018	spoof
1-1347-135885-0029	spoof
3-982-133226-0001	spoof
3-2270-3547-0027	spoof
1-6295-64301-0014	spoof
1-3927-6557-0036	spoof
4-61-70970-0003	spoof
4-8259-276912-0002	spoof
4-7177-258965-0020	spoof
3-1349-135891-0023	spoof
3-7046-85651-0003	spoof
0-127-129390-0010	spoof
0-5361-27492-0034	spoof
4-3752-4944-0035	spoof
3-7925-271896-0005	spoof
3-2533-149939-0030	spoof
1-7342-254918-0056	spoof
0-8051-118101-0016	spoof
3-3686-171134-0018	spoof
4-589-146346-0039	spoof
1-240-160593-0011	spoof
0-6735-284431-0019	spoof
0-6906-65918-0052	spoof
4-2762-142778-0029	spoof
4-3045-163406-0010	spoof
1-753-150477-0006	spoof
0-8033-284029-0009	spoof
4-118-121721-0019	spoof
0-3179-7153-0037	spoof
3-8321-284222-0025	spoof
0-1462-170142-0013	spoof
3-1266-136523-0036	spoof
3-3553-734-0072	spoof
0-1474-128276-0048	spoof
4-7402-90848-0045	spoof
1-3060-163499-0036	spoof
3-2785-154284-0000	spoof
3-8419-286676-0031	spoof
4-57-121074-0004	spoof
0-1050-134120-0028	spoof
1-3033-130750-0034	spoof
3-1094-157767-0054	spoof
0-3079-164971-0004	spoof
4-2989-138028-0042	spoof
3-4422-15542-0035	spoof
0-237-126133-0020	spoof
4-4701-15273-0001	spoof
0-4860-13185-0084	spoof
1-249-121331-0030	spoof
0-3557-159359-0005	spoof
1-5393-19219-0008	spoof
1-6643-67857-0018	spoof
0-210-129396-0020	spoof
3-8753-297969-0008	spoof
0-3557-8342-0035	spoof
4-5142-36586-0001	spoof
3-927-132462-0089	spoof
3-927-132462-0099	spoof
4-708-129393-0083	spoof
1-8190-284434-0020	spoof
0-6119-48032-0036	spoof
4-2724-89874-0108	spoof
0-1776-142744-0006	spoof
3-6782-61316-0068	spoof
1-7559-96246-0042	spoof
3-7510-282967-0025	spoof
3-3100-142810-0152	spoof
4-1384-130462-0019	spoof
1-2146-136610-0024	spoof
4-4310-14900-0007	spoof
1-174-168635-0001	spoof
3-4427-20028-0001	spoof
3-6399-278846-0002	spoof
0-7881-110131-0020	spoof
3-5719-233361-0003	spoof
3-4407-13132-0005	spoof
1-8009-284678-0023	spoof
3-2754-161876-0029	spoof
3-2277-149896-0004	spoof
3-2397-162238-0014	spoof
3-51-121055-0162	spoof
3-1624-168623-0037	spoof
4-1182-134316-0006	spoof
4-1572-141718-0049	spoof
0-6652-70975-0020	spoof
3-1107-133727-0001	spoof
4-1564-142299-0038	spoof
3-2133-289460-0035	spoof
4-2085-147971-0045	spoof
0-5656-44576-0016	spoof
4-6743-72306-0041	spoof
0-1867-154075-0019	spoof
4-711-187466-0007	spoof
4-1392-140654-0010	spoof
0-3033-130750-0033	spoof
1-6853-12339-0065	spoof
3-8791-291101-0107	spoof
1-5172-29468-0029	spoof
0-448-122800-0055	spoof
1-2276-131549-0009	spoof
1-126-122467-0081	spoof
3-2568-156117-0022	spoof
1-3698-256231-0036	spoof
3-5375-40162-0029	spoof
4-2754-161902-0014	spoof
4-2270-156684-0028	spoof
0-6330-62850-0010	spoof
4-711-187464-0059	spoof
1-2194-141248-0008	spoof
1-2544-3070-0024	spoof
4-3564-132498-0085	spoof
4-202-129387-0029	spoof
1-7135-80032-0029	spoof
4-1462-170142-0030	spoof
0-4854-24732-0006	spoof
3-2068-146217-0025	spoof
3-4779-111201-0050	spoof
3-7307-92008-0029	spoof
0-1322-137589-0014	spoof
0-1827-143625-0055	spoof
4-6159-58440-0028	spoof
4-2309-152160-0025	spoof
0-1535-141644-0008	spoof
1-3912-82271-0015	spoof
1-5682-32877-0030	spoof
1-6978-92211-0000	spoof
0-8536-244441-0035	spoof
1-6241-61946-0008	spoof
0-7391-60445-0084	spoof
0-7117-86732-0026	spoof
4-2526-156076-0021	spoof
4-1065-134593-0022	spoof
4-2830-3980-0058	spoof
4-708-129393-0113	spoof
0-322-124146-0022	spoof
1-6962-47545-0011	spoof
4-51-121055-0130	spoof
4-1594-135914-0039	spoof
4-5519-39478-0027	spoof
3-3081-166546-0027	spoof
1-2146-136610-0000	spoof
4-252-128411-0017	spoof
3-8897-294717-0030	spoof
3-426-122822-0015	spoof
0-6506-10073-0034	spoof
4-4779-111201-0025	spoof
3-4910-14125-0013	spoof
0-66-355-0039	spoof
3-492-131899-0037	spoof
4-3909-7140-0007	spoof
3-2195-150894-0044	spoof
1-6184-57833-0045	spoof
4-2284-135909-0140	spoof
4-3144-166428-0021	spoof
1-4856-20410-0007	spoof
3-2568-156116-0012	spoof
4-8040-260924-0016	spoof
3-218-131206-0033	spoof
1-5894-64100-0012	spoof
4-2854-51658-0077	spoof
3-168-129246-0030	spoof
0-339-132717-0090	spoof
1-6784-76150-0009	spoof
3-8337-283569-0017	spoof
3-753-32846-0027	spoof
4-6087-63225-0000	spoof
0-4133-6541-0120	spoof
3-3557-8342-0049	spoof
1-1392-140654-0020	spoof
4-446-123501-0045	spoof
1-6492-68369-0022	spoof
3-6088-34571-0041	spoof
0-4791-25377-0000	spoof
1-6695-252334-0031	spoof
4-3665-8587-0045	spoof
3-1430-1061-0015	spoof
4-7433-89651-0037	spoof
4-8266-258263-0019	spoof
0-3389-13247-0015	spoof
0-1919-142785-0058	spoof
3-479-107479-0033	spoof
1-4327-9959-0046	spoof
1-7433-89656-0033	spoof
0-720-173580-0009	spoof
4-2654-158744-0046	spoof
4-711-187464-0005	spoof
4-925-8140-0014	spoof
1-480-126336-0015	spoof
0-83-11691-0042	spoof
1-2301-157880-0026	spoof
4-2568-156116-0021	spoof
1-8544-281189-0081	spoof
4-26-495-0030	spoof
3-7276-284424-0001	spoof
0-8172-281514-0006	spoof
1-6749-53254-0021	spoof
4-3571-173554-0025	spoof
0-576-129623-0005	spoof
1-7065-74597-0009	spoof
1-7021-85628-0019	spoof
1-8023-286247-0024	spoof
0-2992-164100-0009	spoof
1-6345-93302-0021	spoof
0-6371-63713-0020	spoof
3-1513-140222-0016	spoof
1-4535-279852-0037	spoof
4-127-129390-0071	spoof
1-4090-183987-0013	spoof
3-4660-25053-0001	spoof
4-1383-130532-0026	spoof
3-3615-14672-0017	spoof
3-2522-147156-0079	spoof
1-3268-59225-0023	spoof
3-1455-134435-0043	spoof
0-1618-32402-0026	spoof
4-6853-12339-0074	spoof
4-3135-166688-0003	spoof
0-4423-29084-0016	spoof
1-58-121081-0011	spoof
3-121-127105-0010	spoof
4-8536-244442-0041	spoof
0-2448-141428-0068	spoof
1-448-122800-0052	spoof
1-8044-84190-0025	spoof
1-4767-66411-0023	spoof
1-3738-176680-0040	spoof
3-6643-67851-0029	spoof
3-5239-32139-0052	spoof
1-1274-121770-0015	spoof
3-4599-21274-0041	spoof
1-2284-135909-0125	spoof
0-3081-166546-0072	spoof
3-5684-46243-0050	spoof
3-127-129390-0095	spoof
3-6159-50456-0002	spoof
1-3033-138641-0058	spoof
0-6227-60173-0060	spoof
4-4411-14494-0075	spoof
1-5977-46900-0106	spoof
4-264-121332-0011	spoof
3-6241-61943-0009	spoof
4-208-126600-0026	spoof
4-4490-16003-0014	spoof
4-6233-61743-0011	spoof
4-168-129246-0013	spoof
3-3541-174244-0014	spoof
1-5199-18509-0005	spoof
1-2638-10172-0118	spoof
0-260-123286-0001	spoof
4-3781-156981-0000	spoof
3-1447-130552-0017	spoof
3-826-131108-0023	spoof
4-177-55218-0025	spoof
1-5720-48807-0019	spoof
1-986-129388-0016	spoof
1-606-121661-0029	spoof
3-2262-141717-0025	spoof
0-2094-142345-0047	spoof
0-6333-39678-0047	spoof
1-614-6500-0017	spoof
0-1290-135762-0061	spoof
1-4216-10164-0064	spoof
1-4051-11217-0027	spoof
4-921-127933-0060	spoof
4-3411-130135-0011	spoof
1-22-121140-0011	spoof
4-5514-19192-0013	spoof
1-8226-274369-0044	spoof
3-753-32846-0046	spoof
3-2428-83705-0006	spoof
0-7090-91801-0062	spoof
0-3845-181096-0023	spoof
0-5468-58929-0009	spoof
0-4257-6397-0016	spoof
1-3540-163612-0088	spoof
0-3224-168199-0000	spoof
4-1188-133604-0029	spoof
1-8009-291933-0030	spoof
3-28-12332-0102	spoof
3-1513-140221-0010	spoof
4-8012-273138-0040	spoof
0-927-132462-0066	spoof
4-51-121055-0045	spoof
4-82-121544-0013	spoof
4-5038-56723-0030	spoof
0-7121-86787-0022	spoof
0-3060-163499-0067	spoof
1-4381-14897-0024	spoof
1-2339-158764-0068	spoof
4-1993-147149-0008	spoof
4-3798-16981-0034	spoof
1-5802-76044-0034	spoof
4-5424-291181-0006	spoof
4-6345-64257-0015	spoof
4-472-129983-0013	spoof
3-4277-185519-0010	spoof
3-4063-186231-0015	spoof
1-923-132307-0041	spoof
0-7177-120275-0000	spoof
1-6792-73035-0084	spoof
1-5979-42002-0019	spoof
4-1089-134686-0032	spoof
3-7946-111913-0030	spoof
1-4420-5802-0025	spoof
3-8195-117382-0112	spoof
1-51-121055-0016	spoof
1-8632-245697-0058	spoof
4-6035-74040-0036	spoof
1-480-127525-0033	spoof
1-2334-150915-0019	spoof
1-2625-127773-0078	spoof
4-3088-5441-0039	spoof
3-5688-15787-0035	spoof
4-1084-139230-0008	spoof
3-2990-6535-0021	spoof
3-1580-141083-0014	spoof
0-8643-298549-0011	spoof
3-6313-76958-0023	spoof
1-1995-1826-0003	spoof
4-8334-119398-0034	spoof
4-3196-151981-0052	spoof
3-1498-140041-0035	spoof
1-7749-8591-0116	spoof
3-7766-275147-0030	spoof
3-3757-134143-0001	spoof
4-5157-47237-0030	spoof
3-7729-102255-0034	spoof
3-8296-279865-0090	spoof
1-3819-134145-0027	spoof
4-5639-40744-0008	spoof
4-2775-160958-0017	spoof
1-3595-191322-0015	spoof
4-313-127992-0012	spoof
3-4111-184447-0016	spoof
0-2481-12731-0030	spoof
0-7337-92819-0020	spoof
0-3479-153281-0016	spoof
3-886-123273-0036	spoof
3-1811-129443-0017	spoof
3-3389-13250-0044	spoof
1-5224-35439-0024	spoof
0-2136-5143-0029	spoof
0-7092-56730-0088	spoof
3-1160-139727-0000	spoof
3-2504-154288-0015	spoof
3-8635-295759-0007	spoof
0-264-121332-0061	spoof
1-5750-100289-0047	spoof
4-4422-23271-0016	spoof
1-6557-66462-0044	spoof
3-7096-80685-0067	spoof
0-5660-101883-0030	spoof
3-6904-262291-0005	spoof
0-4415-16759-0047	spoof
0-2182-181173-0037	spoof
3-2724-89874-0030	spoof
1-5132-28304-0018	spoof
0-7555-101283-0060	spoof
4-3618-178097-0043	spoof
4-2762-142778-0042	spoof
4-7796-269934-0033	spoof
3-8063-274116-0025	spoof
3-5561-41615-0017	spoof
0-4014-186179-0036	spoof
3-168-129245-0022	spoof
3-8587-295524-0035	spoof
0-4993-40688-0003	spoof
1-7250-86746-0032	spoof
4-1001-134708-0001	spoof
3-4474-14185-0017	spoof
3-2920-156224-0024	spoof
0-576-129623-0093	spoof
3-1290-135762-0042	spoof
1-4863-258982-0057	spoof
4-4411-14501-0061	spoof
3-3368-170950-0019	spoof
0-2276-149909-0016	spoof
1-2504-154289-0013	spoof
0-133-143240-0023	spoof
4-1462-170142-0018	spoof
3-8464-282934-0091	spoof
4-4335-15082-0016	spoof
3-1034-121119-0076	spoof
3-2909-81524-0034	spoof
4-3021-121439-0035	spoof
3-666-11244-0008	spoof
3-964-124569-0014	spoof
4-2152-156226-0011	spoof
3-3752-4943-0012	spoof
1-8500-258286-0011	spoof
4-1040-133433-0064	spoof
4-986-129388-0002	spoof
0-3436-172162-0052	spoof
4-479-134717-0043	spoof
4-2003-143255-0053	spoof
3-61-70968-0038	spoof
4-3185-163505-0061	spoof
1-8324-286682-0013	spoof
1-1230-139225-0050	spoof
0-1731-142320-0045	spoof
1-6531-61334-0093	spoof
3-6709-74022-0036	spoof
0-4965-27768-0039	spoof
1-1826-142752-0051	spoof
3-608-123193-0022	spoof
3-3045-163406-0030	spoof
0-1492-174461-0028	spoof
3-2882-147159-0087	spoof
1-2133-289460-0017	spoof
0-6882-86794-0021	spoof
1-8401-280380-0032	spoof
0-7250-86746-0017	spoof
4-3009-10327-0051	spoof
3-4225-144132-0127	spoof
0-1492-174461-0051	spoof
1-979-128677-0003	spoof
1-8044-84200-0005	spoof
4-2481-156738-0034	spoof
0-4931-28242-0023	spoof
4-1572-141715-0030	spoof
4-7096-80685-0068	spoof
3-472-130755-0017	spoof
0-7176-88083-0008	spoof
4-1552-140651-0005	spoof
4-5448-19209-0024	spoof
1-7559-96246-0023	spoof
4-7337-92819-0025	spoof
4-2952-410-0000	spoof
3-8445-281203-0004	spoof
1-3576-138058-0008	spoof
4-8587-295533-0012	spoof
1-8245-274392-0030	spoof
4-1804-131525-0033	spoof
0-2817-142371-0008	spoof
3-7239-63500-0054	spoof
1-5825-53035-0002	spoof
1-1124-134775-0038	spoof
3-8464-282934-0058	spoof
3-6054-41614-0009	spoof
0-8006-112592-0017	spoof
1-4051-11217-0008	spoof
4-4806-26894-0014	spoof
0-608-123155-0044	spoof
0-5993-36961-0017	spoof
0-2143-145731-0036	spoof
3-608-123154-0021	spoof
1-2356-154880-0021	spoof
1-954-130627-0070	spoof
0-964-124560-0004	spoof
4-2148-6984-0013	spoof
1-5883-59268-0007	spoof
0-6614-67845-0007	spoof
1-3780-177784-0036	spoof
1-7988-113322-0010	spoof
0-6652-70975-0056	spoof
1-6010-56787-0045	spoof
3-149-125760-0112	spoof
0-2544-3070-0044	spoof
3-3959-706-0119	spoof
4-7850-73752-0013	spoof
3-8226-274369-0020	spoof
1-4104-185522-0038	spoof
0-1184-135532-0038	spoof
3-453-129306-0023	spoof
0-5105-28240-0010	spoof
0-720-173578-0010	spoof
1-151-125753-0073	spoof
1-7737-112594-0006	spoof
0-4856-20410-0030	spoof
4-8156-104526-0015	spoof
1-8765-295000-0008	spoof
4-480-126292-0011	spoof
4-147-125737-0032	spoof
3-797-127183-0016	spoof
1-5980-22680-0045	spoof
1-5105-28241-0014	spoof
1-6707-77346-0020	spoof
3-6625-70995-0035	spoof
4-2946-163375-0097	spoof
1-3819-134145-0010	spoof
4-277-127368-0060	spoof
1-3060-163540-0019	spoof
0-4936-65528-0020	spoof
4-584-124227-0026	spoof
4-3853-163249-0011	spoof
3-925-8141-0038	spoof
0-3227-24747-0006	spoof
4-1060-134451-0003	spoof
3-3088-5441-0028	spoof
0-3796-16815-0031	spoof
1-4586-61776-0001	spoof
4-3926-174988-0007	spoof
4-1579-128131-0046	spoof
1-2301-134424-0012	spoof
0-7391-60445-0096	spoof
1-6918-47541-0069	spoof
4-58-121081-0002	spoof
4-1274-121771-0030	spoof
0-2498-134785-0037	spoof
0-2448-141428-0028	spoof
0-4090-183984-0033	spoof
3-2285-163381-0032	spoof
3-2762-142778-0065	spoof
0-8119-115686-0045	spoof
3-121-121726-0012	spoof
0-681-161945-0022	spoof
4-115-122944-0031	spoof
4-4090-183977-0038	spoof
3-8758-296465-0001	spoof
1-474-134809-0027	spoof
0-4216-10164-0059	spoof
3-2902-9008-0015	spoof
1-5538-224746-0037	spoof
4-4138-11079-0064	spoof
3-7733-106800-0077	spoof
3-1445-139387-0043	spoof
4-5101-67854-0001	spoof
1-5132-28304-0035	spoof
4-1363-135842-0000	spoof
4-149-125760-0107	spoof
3-1815-143382-0041	spoof
1-2113-132484-0039	spoof
3-7247-77778-0039	spoof
0-28-12332-0033	spoof
0-444-138076-0031	spoof
3-3330-172156-0041	spoof
4-2834-132496-0088	spoof
3-3615-14674-0047	spoof
0-251-118436-0021	spoof
4-362-123048-0003	spoof
0-2522-147156-0040	spoof
0-8771-294523-0003	spoof
4-2356-154885-0006	spoof
1-3638-696-0024	spoof
4-1272-135031-0013	spoof
0-8544-281189-0024	spoof
4-4629-19366-0063	spoof
1-255-121535-0023	spoof
4-6346-60784-0011	spoof
1-492-131887-0003	spoof
4-3109-165420-0032	spoof
3-6829-68771-0017	spoof
4-2277-149897-0011	spoof
3-66-354-0004	spoof
4-2388-153733-0035	spoof
0-6727-10344-0005	spoof
3-7238-91112-0046	spoof
0-5325-50109-0031	spoof
3-492-131890-0014	spoof
0-3895-6855-0073	spoof
4-5248-34498-0004	spoof
3-5506-69895-0054	spoof
3-6488-66120-0033	spoof
4-7051-259009-0032	spoof
4-7766-109658-0033	spoof
1-7176-92135-0021	spoof
0-3909-11695-0011	spoof
4-1595-138031-0010	spoof
4-7177-258965-0011	spoof
4-6313-76958-0008	spoof
0-7699-105389-0027	spoof
4-8296-279865-0047	spoof
4-3079-164971-0033	spoof
4-3564-132498-0013	spoof
1-1572-141718-0057	spoof
0-2035-147961-0024	spoof
0-4327-9916-0033	spoof
4-7246-86779-0015	spoof
4-6494-60774-0031	spoof
0-2943-171001-0038	spoof
4-1160-139717-0026	spoof
4-1200-135043-0006	spoof
4-1445-139397-0017	spoof
3-5802-66347-0024	spoof
4-3109-144137-0038	spoof
0-5123-29120-0013	spoof
0-3009-10328-0037	spoof
1-7687-107687-0056	spoof
0-3088-5436-0053	spoof
1-4273-188162-0003	spoof
3-1737-148989-0000	spoof
0-7607-89899-0033	spoof
4-1089-134686-0033	spoof
1-6358-73329-0142	spoof
4-3513-163606-0035	spoof
3-188-135249-0018	spoof
3-6319-275224-0000	spoof
1-8441-284014-0013	spoof
4-978-125137-0017	spoof
4-1347-164338-0028	spoof
0-3389-13248-0029	spoof
4-6713-56749-0001	spoof
0-6895-92806-0013	spoof
0-8119-115686-0001	spoof
1-4693-17503-0003	spoof
3-5740-39910-0019	spoof
1-4133-6541-0036	spoof
1-8401-280380-0108	spoof
1-4216-10192-0010	spoof
1-3370-163384-0023	spoof
3-7333-94828-0011	spoof
3-5424-291181-0030	spoof
3-1264-129805-0069	spoof
0-3848-28169-0039	spoof
4-1594-135914-0046	spoof
3-3783-176659-0074	spoof
1-2137-131751-0030	spoof
3-3033-130750-0043	spoof
3-3224-168198-0023	spoof
3-2568-156118-0030	spoof
3-4280-185518-0121	spoof
3-622-128666-0020	spoof
0-1110-134829-0013	spoof
3-2182-181183-0009	spoof
0-4930-20046-0033	spoof
1-5746-48362-0045	spoof
1-337-126286-0019	spoof
3-5060-15563-0048	spoof
4-168-123450-0052	spoof
4-1665-141758-0053	spoof
0-1634-141571-0048	spoof
4-75-854-0063	spoof
0-1272-141231-0000	spoof
3-1992-141719-0016	spoof
0-369-125882-0010	spoof
0-2262-141717-0024	spoof
3-102-129232-0157	spoof
3-6333-39671-0009	spoof
4-75-854-0061	spoof
0-844-135042-0005	spoof
1-444-139735-0029	spoof
3-1995-1837-0028	spoof
4-6227-36632-0058	spoof
1-1098-133695-0045	spoof
3-3513-163607-0012	spoof
0-243-11595-0014	spoof
0-1995-1837-0000	spoof
4-1988-24833-0023	spoof
4-1595-138031-0075	spoof
1-2042-134780-0000	spoof
3-829-123192-0012	spoof
0-3587-140711-0071	spoof
1-2113-132484-0056	spoof
3-6126-10992-0081	spoof
0-8664-292560-0015	spoof
1-567-127934-0019	spoof
3-1160-139336-0008	spoof
4-81-121543-0047	spoof
1-3259-158083-0005	spoof
3-1618-32399-0003	spoof
4-4507-16021-0027	spoof
0-1726-142316-0041	spoof
3-6235-36641-0052	spoof
0-8897-294717-0010	spoof
3-2275-150141-0028	spoof
1-1680-142282-0088	spoof
0-4854-24731-0039	spoof
3-1813-142304-0058	spoof
4-2577-157236-0097	spoof
3-915-163369-0043	spoof
4-6077-58756-0013	spoof
4-6499-57667-0013	spoof
0-2971-4275-0050	spoof
4-964-124560-0017	spoof
4-7802-104394-0037	spoof
0-3845-8894-0011	spoof
4-4085-11516-0012	spoof
0-5620-40466-0008	spoof
1-5545-66419-0039	spoof
0-923-132307-0024	spoof
1-8544-281189-0018	spoof
0-1495-138027-0033	spoof
3-3665-8587-0093	spoof
3-708-129393-0055	spoof
1-7189-74189-0002	spoof
4-681-161962-0025	spoof
0-7886-110519-0005	spoof
1-5183-66175-0041	spoof
4-9026-282385-0043	spoof
3-5977-46900-0075	spoof
3-1390-130495-0017	spoof
4-3654-171137-0030	spoof
0-4592-22178-0032	spoof
1-1509-145699-0002	spoof
0-5252-4876-0004	spoof
1-6609-111356-0020	spoof
4-3752-4944-0014	spoof
3-104-123365-0001	spoof
0-2093-143264-0007	spoof
0-7762-280917-0041	spoof
3-1563-137590-0046	spoof
0-7408-256039-0008	spoof
1-1331-155891-0012	spoof
4-1187-136220-0040	spoof
4-6227-60173-0067	spoof
4-428-125878-0044	spoof
4-4441-76263-0011	spoof
4-27-124992-0072	spoof
3-4660-25053-0010	spoof
4-7238-91112-0049	spoof
0-5906-52158-0005	spoof
0-1723-141149-0077	spoof
3-272-130225-0016	spoof
3-3752-4944-0034	spoof
1-7502-100439-0005	spoof
4-4872-20426-0051	spoof
0-4848-101836-0005	spoof
3-7859-102518-0011	spoof
1-666-11243-0014	spoof
0-2504-154288-0001	spoof
1-8842-304647-0001	spoof
4-3172-166439-0085	spoof
3-7333-94827-0032	spoof
3-6713-56749-0054	spoof
1-5480-41606-0007	spoof
0-726-124445-0006	spoof
1-6459-70128-0039	spoof
0-6652-70975-0061	spoof
3-1462-170142-0032	spoof
1-4697-92150-0027	spoof
3-153-126651-0049	spoof
0-6930-81414-0015	spoof
0-8455-210777-0062	spoof
1-1367-291967-0031	spoof
4-5192-19396-0023	spoof
0-1050-134119-0035	spoof
0-5147-32136-0013	spoof
4-8536-244441-0064	spoof
4-5808-48608-0051	spoof
4-4640-19187-0032	spoof
3-1647-140649-0037	spoof
1-7001-12337-0051	spoof
4-5683-32866-0007	spoof
4-4363-14936-0025	spoof
4-8476-269293-0062	spoof
4-777-126732-0043	spoof
1-149-125760-0007	spoof
3-1230-1068-0006	spoof
0-7001-12337-0038	spoof
1-2292-150689-0061	spoof
4-5993-19639-0005	spoof
0-1901-60017-0000	spoof
0-964-124569-0002	spoof
1-3482-170453-0069	spoof
4-2110-161102-0026	spoof
4-3033-130750-0008	spoof
0-2309-152159-0015	spoof
0-2568-156116-0026	spoof
3-7097-73688-0025	spoof
1-4738-291957-0027	spoof
3-2039-141208-0055	spoof
3-7848-275169-0019	spoof
0-296-141721-0029	spoof
3-3615-14674-0032	spoof
3-726-124445-0072	spoof
0-5296-26679-0025	spoof
4-4260-176853-0057	spoof
3-3288-7156-0066	spoof
3-6553-86683-0076	spoof
0-5060-15556-0044	spoof
1-548-126959-0013	spoof
1-667-158816-0029	spoof
4-174-50561-0002	spoof
3-2391-145015-0118	spoof
1-6829-68769-0037	spoof
3-3557-159359-0043	spoof
0-915-163369-0037	spoof
3-4441-76263-0032	spoof
3-7868-246932-0029	spoof
0-1594-135914-0086	spoof
0-4841-26659-0057	spoof
4-5233-28389-0016	spoof
4-1580-141084-0006	spoof
4-1058-131113-0016	spoof
1-1463-134463-0043	spoof
0-62-121084-0002	spoof
1-2093-143262-0002	spoof
0-398-130093-0079	spoof
3-8014-280382-0010	spoof
1-4910-14125-0018	spoof
0-1495-138027-0080	spoof
1-5063-32451-0002	spoof
3-7097-80037-0041	spoof
1-7250-86746-0102	spoof
1-3483-119637-0001	spoof
3-8725-294554-0004	spoof
4-7046-83701-0024	spoof
3-1462-170142-0017	spoof
3-252-128411-0044	spoof
3-7150-118730-0009	spoof
1-7000-83696-0015	spoof
0-4744-83616-0019	spoof
0-75-854-0003	spoof
0-2361-137615-0012	spoof
1-5152-29465-0015	spoof
3-8498-287359-0000	spoof
3-6804-79287-0011	spoof
4-474-141422-0026	spoof
1-5740-39910-0015	spoof
4-3564-132498-0083	spoof
1-2393-144496-0076	spoof
0-551-129024-0075	spoof
1-6513-67788-0020	spoof
3-8042-245695-0017	spoof
4-4492-8907-0024	spoof
1-4238-12538-0049	spoof
3-1370-138531-0010	spoof
0-4327-9959-0011	spoof
3-7001-12337-0081	spoof
1-2090-147030-0024	spoof
3-6967-50152-0006	spoof
3-310-129055-0102	spoof
0-1634-141571-0031	spoof
1-7307-92008-0046	spoof
3-4088-158077-0078	spoof
3-7001-12337-0119	spoof
4-7085-75810-0001	spoof
1-4216-10192-0061	spoof
3-5278-40897-0035	spoof
4-1154-134887-0038	spoof
4-2790-142824-0077	spoof
3-7238-91112-0067	spoof
4-1874-89898-0005	spoof
4-1773-145712-0000	spoof
4-27-124992-0010	spoof
0-2272-152265-0008	spoof
4-1580-141084-0036	spoof
3-730-359-0030	spoof
3-4295-112687-0031	spoof
